artifact_id,repository_relative_path,source_relative_path,sha256,size_bytes,publication_status,reason
pub_00222,experiments/core_400/gemini_3_flash/java/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json,0b0f9372437e053b1eff4ec37276125a1264edeacbe67f0a1c2e45633b1bf20a,1130,INCLUDE_GIT,authoritative selected compact public evidence
pub_00223,experiments/core_400/gemini_3_flash/javascript/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_detailed.jsonl,ab840f851a8c0a99fec8f1a344c9362c39369c06e40dd7fee55be12dcc190058,339607,INCLUDE_GIT,authoritative selected compact public evidence
pub_00224,experiments/core_400/gemini_3_flash/javascript/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_summary.json,a584a09f4924154085577058321de2b1b0cf16fd8ea8225404dccbaebbb9318c,1118,INCLUDE_GIT,authoritative selected compact public evidence
pub_00225,experiments/core_400/gemini_3_flash/python/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_detailed.jsonl,4d47a974b27063acb80e7eda8eb189c78f363028422281e2a873302c7a21be45,334924,INCLUDE_GIT,authoritative selected compact public evidence
pub_00226,experiments/core_400/gemini_3_flash/python/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_python_400_v1_summary.json,b54187c8f63cb7b58e7c320e1645017f4bee71b3bf878780930879a3280073c3,1118,INCLUDE_GIT,authoritative selected compact public evidence
pub_00227,experiments/core_400/gpt_5_1_codex/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,683d1f47b3bac75c72fcadca78977cd48b2aa3e9197b276f632a839f92919585,325391,INCLUDE_GIT,authoritative selected compact public evidence
pub_00228,experiments/core_400/gpt_5_1_codex/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_code_grounded_summary.json,3799776499f887d94c00aed88129ca8b96b83ac1302d6977a37a537e8242c5f9,1237,INCLUDE_GIT,authoritative selected compact public evidence
pub_00229,experiments/core_400/gpt_5_1_codex/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_detailed.jsonl,1fbe38962552f05800039ac7a291bbc0327a4ca4561a48c831b559443769c34c,346625,INCLUDE_GIT,authoritative selected compact public evidence
pub_00230,experiments/core_400/gpt_5_1_codex/java/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_java_400_v1_summary.json,67231db824685d3903c1f2767b25b53fa753ed930d1226882c992e303b8cd11f,1088,INCLUDE_GIT,authoritative selected compact public evidence
pub_00231,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,37fad6b3467ada1dba3aac676755702c1331439ccbe2e7303014197b5369af33,327770,INCLUDE_GIT,authoritative selected compact public evidence
pub_00232,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_summary.json,282f5c79f8b7cac1822cc1f3090a39e7205f473efcc7bf072f1e843c5d4935f7,1304,INCLUDE_GIT,authoritative selected compact public evidence
pub_00233,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,342041,INCLUDE_GIT,authoritative selected compact public evidence
pub_00234,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_summary.json,3ef8dea69977ea9de1a94b6350e57a2d99d85924ecb60277ee547f86076340b4,1121,INCLUDE_GIT,authoritative selected compact public evidence
pub_00235,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,47c1094aa8908f3db5669aae5a9658191d88225116eb251954fe8f463734911b,325736,INCLUDE_GIT,authoritative selected compact public evidence
pub_00236,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_summary.json,0c70c5262870b08eebc950950f661bbca75d2c03cb803e728bb21c92158da4e8,1270,INCLUDE_GIT,authoritative selected compact public evidence
pub_00237,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_detailed.jsonl,120fe6dc1f89667a80d5b173e409a5713f263ea9ff23acefd574373b5020116e,341978,INCLUDE_GIT,authoritative selected compact public evidence
pub_00238,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_summary.json,6f8bbb4388e8f04932f84f6d6e4d652e23fb598c673373b133fe3dc321aae3c3,1111,INCLUDE_GIT,authoritative selected compact public evidence
pub_00239,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,2b41c1d71a39166d382dd0ace82ae2cf81d130ed390f9f2e8fe4bfd2087fbda9,326445,INCLUDE_GIT,authoritative selected compact public evidence
pub_00240,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,1290,INCLUDE_GIT,authoritative selected compact public evidence
pub_00241,experiments/core_400/gpt_5_1_codex/java/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_detailed.jsonl,57266664707467cf377d94db84d290280fbb6aae6ba86d5503805c625c581602,347748,INCLUDE_GIT,authoritative selected compact public evidence
pub_00242,experiments/core_400/gpt_5_1_codex/java/os/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_summary.json,b50476156c3b37ee80dd082da18ee0fb476c049edea09741acf053f4ba18a515,1105,INCLUDE_GIT,authoritative selected compact public evidence
pub_00243,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl,d02fb1f23ad65b69596981ebcacc002b17af63df4cdc9dfbf8dd0e1153f4f36f,330953,INCLUDE_GIT,authoritative selected compact public evidence
pub_00244,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,1306,INCLUDE_GIT,authoritative selected compact public evidence
pub_00245,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_detailed.jsonl,2c85bbf045a77af966a7151b5104671f9db0691351292ef74b08250ac15e8ee5,346708,INCLUDE_GIT,authoritative selected compact public evidence
pub_00246,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_summary.json,67667dee7f5ced52630ad61004685c0b3981a4a57d897318366120a5c1a2ecbc,1125,INCLUDE_GIT,authoritative selected compact public evidence
pub_00247,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,da5a79181981ba3e84dea737e8c56778c1f7d70b151512a2e5a1829fc5d105ef,328559,INCLUDE_GIT,authoritative selected compact public evidence
pub_00248,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_summary.json,977512b3a1df515f1b277102ca7bf2730179c9752d2203ff639e73433f198a50,1270,INCLUDE_GIT,authoritative selected compact public evidence
pub_00249,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_detailed.jsonl,5bdaa02a0c0a8028f1d62edd32457833d48ce7d653ae4380ae9dc854239604ad,345974,INCLUDE_GIT,authoritative selected compact public evidence
pub_00250,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_summary.json,25e69cd856c8d384d0709a59d82dc17e913880ef8e14b6f9f65e279977944641,1111,INCLUDE_GIT,authoritative selected compact public evidence
pub_00251,experiments/core_400/gpt_5_1_codex/java/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_detailed.jsonl,e3f4c26a2814a96b1a008e3f0064812489eab50921e1bf04a18b9f9acde4b91c,345085,INCLUDE_GIT,authoritative selected compact public evidence
pub_00252,experiments/core_400/gpt_5_1_codex/java/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_summary.json,8783746e7bc55910f35ffe3945d13adb2b9ed62b9992b37cf1f143e887be74a2,1106,INCLUDE_GIT,authoritative selected compact public evidence
pub_00253,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_detailed.jsonl,15b34ac1cc0436603e74471e7f72311124215d07888f00846f9a78f60db81578,349483,INCLUDE_GIT,authoritative selected compact public evidence
pub_00254,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_summary.json,844b135f9a576522e178bebe3ca37888e3b7951ec191aff883b5ca8f5fed8ae9,1124,INCLUDE_GIT,authoritative selected compact public evidence
pub_00255,experiments/core_400/gpt_5_1_codex/python/zs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_detailed.jsonl,d26163b11d7576680077eeb175b301b9076a82cff13111169a265f5689baef5a,343593,INCLUDE_GIT,authoritative selected compact public evidence
pub_00256,experiments/core_400/gpt_5_1_codex/python/zs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_summary.json,4c2c01b4b341fc7856e42ed072b5a3e75d4548a3f8b20cc1d252673f6e45e674,1108,INCLUDE_GIT,authoritative selected compact public evidence
pub_00257,experiments/core_400/gpt_5_1/java/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl,a5a31d0b408b7c4849438fcc1abcba1491d9fc816b97eac4547d048c0bdb3174,325275,INCLUDE_GIT,authoritative selected compact public evidence
pub_00258,experiments/core_400/gpt_5_1/java/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_code_grounded_summary.json,84b651176b803fd06714b06cc31a8e65d49bf1dd9b18dd29210a06e517999654,1278,INCLUDE_GIT,authoritative selected compact public evidence
pub_00259,experiments/core_400/gpt_5_1/java/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_detailed.jsonl,1fe46a650e6d46e3bc71f8336e6ec99ca0203faca59e9d9a3c55f842f90b9acc,341956,INCLUDE_GIT,authoritative selected compact public evidence
pub_00260,experiments/core_400/gpt_5_1/java/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_java_400_v1_summary.json,eeefce6037814a25a70fb8db5cb53f196532402196fe23b98468a9433c95df0f,1067,INCLUDE_GIT,authoritative selected compact public evidence
pub_00261,experiments/core_400/gpt_5_1/javascript/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,6b0d9fa936f39fd202833bfcc7e77fe2e022ead23d337384449a0862849d7d46,325738,INCLUDE_GIT,authoritative selected compact public evidence
pub_00262,experiments/core_400/gpt_5_1/javascript/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_javascript_400_v1_code_grounded_summary.json,d7ca667b7179fede57ff81ea5816390ef7b51a71e90ca7f395885e0e602413f1,1290,INCLUDE_GIT,authoritative selected compact public evidence
pub_00263,experiments/core_400/gpt_5_1/javascript/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_javascript_400_v1_detailed.jsonl,e0edf3a374222564bcc54b257442226ede54a7985a0adb783a4cc280b0bd1821,337043,INCLUDE_GIT,authoritative selected compact public evidence
pub_00264,experiments/core_400/gpt_5_1/javascript/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_javascript_400_v1_summary.json,16101fd2636dafd471625dabff88957eeec135a03ab6dd5d8741ebce7f5b7336,1083,INCLUDE_GIT,authoritative selected compact public evidence
pub_00265,experiments/core_400/gpt_5_1/python/fs/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,f5dd095477a99ae1f02bc701e6ebb5d2f29520776323005ee4e58f1f1809d452,327864,INCLUDE_GIT,authoritative selected compact public evidence
pub_00266,experiments/core_400/gpt_5_1/python/fs/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_code_grounded_summary.json,f0125deb2f82ded3cebe57403cdbbd8b1f92ac30402dcc97b1c0fd63794db5b7,1258,INCLUDE_GIT,authoritative selected compact public evidence
pub_00267,experiments/core_400/gpt_5_1/python/fs/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_detailed.jsonl,93633ff04bf4ea036c61bc096a55459a2cdca64fc0e102d2e24031ad708b68d5,340893,INCLUDE_GIT,authoritative selected compact public evidence
pub_00268,experiments/core_400/gpt_5_1/python/fs/assessment/automatic_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_few_shot_python_400_v1_summary.json,b4583b190f9a9eca320bae76ae7196da862a3925404eff9c3516180b1f1a4448,1073,INCLUDE_GIT,authoritative selected compact public evidence
pub_00269,experiments/core_400/gpt_5_1/java/os/assessment/code_grounded_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,00fbd58408f3632554e75b23e0574c178f7764dd1c56a7b0b9ef91a450f74546,326078,INCLUDE_GIT,authoritative selected compact public evidence
pub_00270,experiments/core_400/gpt_5_1/java/os/assessment/code_grounded_summary.json,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_code_grounded_summary.json,e96afe4b9f8d79c5a96f502d000c7e95f058ef0ae28b0c46ed765edc2958aa91,1274,INCLUDE_GIT,authoritative selected compact public evidence
pub_00271,experiments/core_400/gpt_5_1/java/os/assessment/automatic_detailed.jsonl,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_P1_one_shot_java_400_v1_detailed.jsonl,e9f370b2f645fd6b8fb66007202d8bef45ca5707e840a074b35df8093f9b3fdf,343184,INCLUDE_GIT,authoritative selected compact public evidence
