logical_group,model_slug,language,prompt_regime,artefact_type,candidate_sample_count,size_bytes,sha256,diagnostic_markers,source_relative_path
97,deepseek_chat_v3_2,python,ZS,code_grounded_detailed,400,12439,9836d49a8e24293385222a27ebeac1273f3da51d96ea4053f014cb4083cfe41a,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_detailed.jsonl
97,deepseek_chat_v3_2,python,ZS,code_grounded_detailed,400,321375,cadc90750ac0c25ecf8f720fc46aa88603626a1915f9dc228761f898bf089154,,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
97,deepseek_chat_v3_2,python,ZS,code_grounded_detailed,400,12087,8d2d2f2dbf9a0c9aa456f552eef6a14ca9a3ca37e6e1d7b3705151b9da30ed9a,,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1260,47293bffbb229be41b90017d6699ed6fd1296e8f0ba0ba92c72037f1322e0253,,outputs/correctness/deepseek_chat_P1_zero_shot_python_400_v1_correctness.json_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1228,0c1a2ad67a6a0133e3bbd2f000ff44463b851494346ae4dc1e10adc0ad7d4d36,,outputs/correctness/deepseek_reasoner_P1_zero_shot_python_400_v1_correctness.json_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1275,1dfff9ea631364f10bcb245c12f713b7217905304b7b511bd3228cdbc0bbcbd9,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1090,d67a77f5b075413aa5d48ea873aafaedfa9f3502d8dc4b81e4a6d855f8292990,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1243,7dd6b60c775c38f34ced4e578b18c434eedf3bb513e3b2360bdd94078a6e67f0,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_code_grounded_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1112,4e8993c21924c14d1a3d89a41ef38c6685f3b54db1adbb39d9c5a23d88a11d5e,,outputs/evaluation-and-correctness-may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1260,47293bffbb229be41b90017d6699ed6fd1296e8f0ba0ba92c72037f1322e0253,,outputs/segregated_results/commercial-base/correctness/deepseek_chat_P1_zero_shot_python_400_v1_correctness.json_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1228,0c1a2ad67a6a0133e3bbd2f000ff44463b851494346ae4dc1e10adc0ad7d4d36,,outputs/segregated_results/commercial-base/correctness/deepseek_reasoner_P1_zero_shot_python_400_v1_correctness.json_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1275,1dfff9ea631364f10bcb245c12f713b7217905304b7b511bd3228cdbc0bbcbd9,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1090,d67a77f5b075413aa5d48ea873aafaedfa9f3502d8dc4b81e4a6d855f8292990,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1243,7dd6b60c775c38f34ced4e578b18c434eedf3bb513e3b2360bdd94078a6e67f0,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_code_grounded_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1112,4e8993c21924c14d1a3d89a41ef38c6685f3b54db1adbb39d9c5a23d88a11d5e,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1275,1dfff9ea631364f10bcb245c12f713b7217905304b7b511bd3228cdbc0bbcbd9,,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1_code_grounded_summary.json
98,deepseek_chat_v3_2,python,ZS,code_grounded_summary,400,1243,7dd6b60c775c38f34ced4e578b18c434eedf3bb513e3b2360bdd94078a6e67f0,,outputs/segregated_results/commercial-base/may2026/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1_code_grounded_summary.json
99,deepseek_chat_v3_2,python,ZS,raw_generation,400,225095,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
99,deepseek_chat_v3_2,python,ZS,raw_generation,400,8699,06f42477bdce421436509fbae9b6d4136a40b383678e167c12babbe8fd91a076,,outputs/raw_generations/commercial-new/deepseek_reasoner_P1_zero_shot_python_400_v1.jsonl
99,deepseek_chat_v3_2,python,ZS,raw_generation,400,225095,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,,outputs/raw_generations/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
99,deepseek_chat_v3_2,python,ZS,raw_generation,400,8699,06f42477bdce421436509fbae9b6d4136a40b383678e167c12babbe8fd91a076,,outputs/raw_generations/deepseek_reasoner_P1_zero_shot_python_400_v1.jsonl
100,gemini_3_flash,java,FS,code_grounded_detailed,400,341294,fd38873fe9ff775c2f2953d5779206caa22b60c740e5e7e4c7caeb79b34242c9,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
100,gemini_3_flash,java,FS,code_grounded_detailed,400,358970,9ade424a3cb9a0a174b9f0b2afc338cd3cfdbfa11cb123a1c80d47881ad0ad02,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_detailed.jsonl
100,gemini_3_flash,java,FS,code_grounded_detailed,400,341294,fd38873fe9ff775c2f2953d5779206caa22b60c740e5e7e4c7caeb79b34242c9,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
100,gemini_3_flash,java,FS,code_grounded_detailed,400,358970,9ade424a3cb9a0a174b9f0b2afc338cd3cfdbfa11cb123a1c80d47881ad0ad02,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_detailed.jsonl
100,gemini_3_flash,java,FS,code_grounded_detailed,400,341294,fd38873fe9ff775c2f2953d5779206caa22b60c740e5e7e4c7caeb79b34242c9,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
101,gemini_3_flash,java,FS,code_grounded_summary,400,1278,27ebde568f3ae19058a509e904361d07134afc79538777027958f149bf7e60e6,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_summary.json
101,gemini_3_flash,java,FS,code_grounded_summary,400,1105,2fe05009bb8268a0876b9d1f49cf94f56fe3df6234997c8b2f31f7ba8a3956b4,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_summary.json
101,gemini_3_flash,java,FS,code_grounded_summary,400,1278,27ebde568f3ae19058a509e904361d07134afc79538777027958f149bf7e60e6,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_summary.json
101,gemini_3_flash,java,FS,code_grounded_summary,400,1105,2fe05009bb8268a0876b9d1f49cf94f56fe3df6234997c8b2f31f7ba8a3956b4,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_summary.json
101,gemini_3_flash,java,FS,code_grounded_summary,400,1278,27ebde568f3ae19058a509e904361d07134afc79538777027958f149bf7e60e6,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1_code_grounded_summary.json
102,gemini_3_flash,java,FS,raw_generation,400,257733,5e1010598a14a0eaa2e7b4be67dcb3dc1127ddcfe61cd966f54ce08340e0c5a0,,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl
102,gemini_3_flash,java,FS,raw_generation,400,257733,5e1010598a14a0eaa2e7b4be67dcb3dc1127ddcfe61cd966f54ce08340e0c5a0,,outputs/raw_generations/gemini_3_flash_preview_P1_few_shot_java_400_v1.jsonl
103,gemini_3_flash,java,OS,code_grounded_detailed,400,329038,ca5ce82e47af683bac2af41c70efcbe501a372142ea668d00086bfdfbba7046f,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl
103,gemini_3_flash,java,OS,code_grounded_detailed,400,346817,0ff4972b8a90bce86f9a1b24d5876735c9b8548ce9402316e88dfc7d26ebe0f2,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_detailed.jsonl
103,gemini_3_flash,java,OS,code_grounded_detailed,400,329038,ca5ce82e47af683bac2af41c70efcbe501a372142ea668d00086bfdfbba7046f,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl
103,gemini_3_flash,java,OS,code_grounded_detailed,400,346817,0ff4972b8a90bce86f9a1b24d5876735c9b8548ce9402316e88dfc7d26ebe0f2,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_detailed.jsonl
103,gemini_3_flash,java,OS,code_grounded_detailed,400,329038,ca5ce82e47af683bac2af41c70efcbe501a372142ea668d00086bfdfbba7046f,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl
104,gemini_3_flash,java,OS,code_grounded_summary,400,1304,6b909fc7b06d2c848a4215ec0b19b2da94dccbddc8abb76ca123a6dc4417da85,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_summary.json
104,gemini_3_flash,java,OS,code_grounded_summary,400,1109,89449da8d76b8206039ff95e4c74c068b5bba1e5e641d6b2253e051b46cea22d,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_summary.json
104,gemini_3_flash,java,OS,code_grounded_summary,400,1304,6b909fc7b06d2c848a4215ec0b19b2da94dccbddc8abb76ca123a6dc4417da85,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_summary.json
104,gemini_3_flash,java,OS,code_grounded_summary,400,1109,89449da8d76b8206039ff95e4c74c068b5bba1e5e641d6b2253e051b46cea22d,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_summary.json
104,gemini_3_flash,java,OS,code_grounded_summary,400,1304,6b909fc7b06d2c848a4215ec0b19b2da94dccbddc8abb76ca123a6dc4417da85,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1_code_grounded_summary.json
105,gemini_3_flash,java,OS,raw_generation,400,245359,e9c4f86d070a3d493251ab9d2740ddd62eed63d8862b1cad2a36467f5fe68f64,,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl
105,gemini_3_flash,java,OS,raw_generation,400,245359,e9c4f86d070a3d493251ab9d2740ddd62eed63d8862b1cad2a36467f5fe68f64,,outputs/raw_generations/gemini_3_flash_preview_P1_one_shot_java_400_v1.jsonl
106,gemini_3_flash,java,ZS,automatic_evaluation_detailed,400,335357,23a2128a7f252507c10cc3bd36cf62115149e179a14dabcab4f3d276f3b6b321,,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl
106,gemini_3_flash,java,ZS,automatic_evaluation_detailed,400,335357,23a2128a7f252507c10cc3bd36cf62115149e179a14dabcab4f3d276f3b6b321,,outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl
107,gemini_3_flash,java,ZS,automatic_evaluation_summary,400,1115,bcd0e3af00d1465f6e56631631540f545a6de897615f4b2dd344da200df33473,,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_summary.json
107,gemini_3_flash,java,ZS,automatic_evaluation_summary,400,1115,bcd0e3af00d1465f6e56631631540f545a6de897615f4b2dd344da200df33473,,outputs/segregated_results/commercial-base/eval/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_summary.json
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,318636,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,,outputs/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,318636,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,335361,de956290b5a58b43f157df005775a6fd65252b25b0b0b94ac49e1f849640d4aa,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,318636,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,318636,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,335361,de956290b5a58b43f157df005775a6fd65252b25b0b0b94ac49e1f849640d4aa,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_detailed.jsonl
108,gemini_3_flash,java,ZS,code_grounded_detailed,400,318636,4b4fa0b8dc9886f7315e46f35952264f3cd25cfc25588281254158368b97b00a,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1296,5a590ae4eed4e8b09483ed00ac9a2804c8d0fe09e0c4af6d00b7c4e910a6264c,,outputs/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1311,7e0a0650fec3c4891ee874fb37c222f92e0f16da2fbc0959b756f6fb8987e51d,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1130,0b0f9372437e053b1eff4ec37276125a1264edeacbe67f0a1c2e45633b1bf20a,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1296,5a590ae4eed4e8b09483ed00ac9a2804c8d0fe09e0c4af6d00b7c4e910a6264c,,outputs/segregated_results/commercial-base/correctness/gemini_3_flash_preview_P1_zero_shot_java_400_v1_correctness.json_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1311,7e0a0650fec3c4891ee874fb37c222f92e0f16da2fbc0959b756f6fb8987e51d,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1130,0b0f9372437e053b1eff4ec37276125a1264edeacbe67f0a1c2e45633b1bf20a,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_summary.json
109,gemini_3_flash,java,ZS,code_grounded_summary,400,1311,7e0a0650fec3c4891ee874fb37c222f92e0f16da2fbc0959b756f6fb8987e51d,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1_code_grounded_summary.json
110,gemini_3_flash,java,ZS,raw_generation,400,234893,adc0d60be8d4967253b477284617543fcb056a24365646ee58712554a74d892e,,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl
110,gemini_3_flash,java,ZS,raw_generation,400,234893,adc0d60be8d4967253b477284617543fcb056a24365646ee58712554a74d892e,,outputs/raw_generations/gemini_3_flash_preview_P1_zero_shot_java_400_v1.jsonl
111,gemini_3_flash,javascript,FS,code_grounded_detailed,400,348015,6edc679fa522eaebd03605be4ddddbf7bc4628c756996c450de7f43be7f2434a,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl
111,gemini_3_flash,javascript,FS,code_grounded_detailed,400,361805,11cfcdf7019b0baded89b90ceeeda5f4495a82409d0b1d5942c1a87d8e02521e,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_detailed.jsonl
111,gemini_3_flash,javascript,FS,code_grounded_detailed,400,348015,6edc679fa522eaebd03605be4ddddbf7bc4628c756996c450de7f43be7f2434a,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl
111,gemini_3_flash,javascript,FS,code_grounded_detailed,400,361805,11cfcdf7019b0baded89b90ceeeda5f4495a82409d0b1d5942c1a87d8e02521e,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_detailed.jsonl
111,gemini_3_flash,javascript,FS,code_grounded_detailed,400,348015,6edc679fa522eaebd03605be4ddddbf7bc4628c756996c450de7f43be7f2434a,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl
112,gemini_3_flash,javascript,FS,code_grounded_summary,400,1320,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
112,gemini_3_flash,javascript,FS,code_grounded_summary,400,1125,d8012faf5bcea41c5ccf601e61dbaed5f283c967f4fff3b2c9c03ce3e845d716,,outputs/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_summary.json
112,gemini_3_flash,javascript,FS,code_grounded_summary,400,1320,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
112,gemini_3_flash,javascript,FS,code_grounded_summary,400,1125,d8012faf5bcea41c5ccf601e61dbaed5f283c967f4fff3b2c9c03ce3e845d716,,outputs/segregated_results/commercial-base/evaluation-and-correctness-may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_summary.json
112,gemini_3_flash,javascript,FS,code_grounded_summary,400,1320,a3d7c7f142a30a03e337fc7aae0bdac5292b3624212acc3595ed9b99a76e7e0c,,outputs/segregated_results/commercial-base/may2026/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1_code_grounded_summary.json
113,gemini_3_flash,javascript,FS,raw_generation,400,243561,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl
